,,,,,,,Detailed Daily MTM - Extract,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade date,19 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement,24 Jul 17,,,,,,,,,,,,,,,,,,,,,,,,,
Bond Code,ISIN Code,Maturity ,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
COH002,ZAG000114943,15-Apr-19,9.942,JIBAR,260,,100.1918751,100.0012066,0.190668493,100,100,0,,0,,,,,Price,30-Jun-17,17-Jul-17,,,,Price Traded Methodology,
COJ04,ZAG000030941,05-Jun-18,9,R203,114,8.530,101.57111,100.36289,1.20822,9.32,8.445,-0.08,0.8446355,0.810085318,-0.82281265,82.28126462,1.0541694,,Rate,17-Jul-17,04-Jul-17,,,,Illiquid Methodology,
COJ05,ZAG000054339,05-Jun-23,12.205,R208,162,9.260,114.70957,113.07109,1.63848,10.055,9.165,-0.08,4.3950131,4.200528647,-4.81840823,481.84082342,23.0378137,,Rate,18-Jul-17,28-Jun-17,,,,Illiquid Methodology,
COJ07,ZAG000085044,23-Mar-21,10.78,R208,201,9.650,106.99553,103.36282,3.63271,10.315,9.45,-0.06,3.0318033,2.892252147,-3.09458045,309.45804510,10.8610700,,Rate,06-Jul-17,24-Sep-14,,,,Illiquid Methodology,
COJ08,ZAG000137571,22-Jun-26,11.455,R186,200,10.645,105.57019,104.56592,1.00427,11.16,10.355,-0.04,5.8305540,5.53590547,-5.84426632,584.42663239,42.0571491,,Rate,18-Jul-17,18-May-17,,,,Illiquid Methodology,
COJG01,ZAG000116708,09-Jun-24,10.18,R2023,196,9.995,102.13321,100.87814,1.25507,10.605,9.785,-0.06,5.0578394,4.817104611,-4.91986357,491.98635673,30.3059945,,Rate,04-Jul-17,27-Jul-16,,,,Illiquid Methodology,
COT01,ZAG000104480,03-Apr-23,9.11,R2023,213.5,10.170,98.26296,95.46756,2.7954,10.78,9.96,-0.05,4.4110387,4.197591189,-4.12467718,412.46771837,22.7798612,,Rate,26-Jan-17,21-Apr-16,,,,Illiquid Methodology,
COT02,ZAG000104498,03-Apr-28,10.2,R186,273,11.375,95.92232,92.79246,3.12986,11.755,11.035,-0.02,6.3809364,6.037550664,-5.79135878,579.13587837,52.8242759,,Rate,18-Jul-17,19-Dec-16,,,,Illiquid Methodology,
COT03,ZAG000105172,05-Jun-28,9.46,R186,275,11.395,89.35294,88.08297,1.26997,11.775,11.055,-0.02,6.6553135,6.296566585,-5.62616726,562.61672616,56.2074955,,Rate,04-Jun-13,17-Jul-17,,,,Illiquid Methodology,
CPV01,ZAG000104894,30-Jun-29,11,R208,377.5,11.415,98.03108,97.30779,0.72329,12.08,11.215,-0.05,6.8023472,6.435065833,-6.30836423,630.83642306,60.3898770,,Rate,30-Jun-17,16-Sep-15,,,,Illiquid Methodology,
CS001,ZAG000143918,31-Mar-18,9.192,JIBAR,185,,100.6126813,100.0082758,0.604405479,100,100,0,,0,,,,,Price,16-May-17,17-Jul-17,,,,Price Traded Methodology,
CS002,ZAG000143900,17-Dec-20,8.917,JIBAR,160,,100.8662405,100.0111857,0.855054795,100,100,0,,0,,,,,Price,16-May-17,17-Jul-17,,,,Price Traded Methodology,
CS003,ZAG000143892,12-Aug-21,9.092,JIBAR,210,,100.5578423,98.83908069,1.718761644,100,100,0,,0,,,,,Price,16-May-17,17-Jul-17,,,,Price Traded Methodology,
DENG44,ZAG000102757,29-Sep-17,6.86,R203,77.5,8.165,101.9027,99.70374,2.19896,8.625,8.02,-0.04,0.1882343,0.180851082,-0.18429214,18.42921394,0.0654142,,Rate,09-Jun-17,03-Nov-15,,,,Illiquid Methodology,
DENG64,ZAG000141821,29-Aug-17,8.533,JIBAR,120,,101.29747,99.98825,1.30922,0,0,0,,0,,,,,Price,06-Jun-17,17-Jul-17,,,,Price Traded Methodology,
DENG65,ZAG000142001,22-Sep-17,8.525,JIBAR,120,,100.73435,99.98695,0.7474,0,0,0,,0,,,,,Price,26-Apr-17,17-Jul-17,,,,Price Traded Methodology,
DENG67,ZAG000142423,29-Aug-17,8.533,JIBAR,120,,101.29747,99.98825,1.30922,0,0,0,,0,,,,,Price,06-Jun-17,02-Mar-17,,,,Price Traded Methodology,
DENG68,ZAG000142530,29-Aug-17,8.533,JIBAR,120,,101.29747,99.98825,1.30922,0,0,0,,0,,,,,Price,02-Mar-17,17-Jul-17,,,,Price Traded Methodology,
DENG69,ZAG000143686,29-Aug-17,0,,,,99.18837131,99.18837131,0,0,0,0,,0,,,,,Price,05-May-17,17-Jul-17,,,,Commercial Paper Methodology,
DLTB03,ZAG000120494,09-Oct-17,9.412,JIBAR,207,,100.366731,100.0057228,0.361008219,100,100,0,,0,,,,,Price,13-Jan-17,17-Jul-17,,,,Price Traded Methodology,
DOL003,ZAG000109570,20-Sep-18,11.867,JIBAR,455,,101.1110101,100.0055909,1.105419178,100,100,0,,0,,,,,Price,08-May-17,20-Apr-16,,,,Price Traded Methodology,
DOL004,ZAG000114422,24-Jan-19,14.092,JIBAR,675,,99.99935304,99.99935304,0,100,100,0,,0,,,,,Price,09-May-17,31-Aug-14,,,,Price Traded Methodology,
DOL009,ZAG000124405,20-Dec-19,13.217,JIBAR,2660,,70.33892,69.10778,1.23114,0,0,0,,0,,,,,Price,18-Mar-15,24-Apr-16,,,,Price Traded Methodology,
DOL012,ZAG000145293,20-Dec-21,17.277,JIBAR,1005,,100.3447555,100.0134158,0.331339726,100,100,0,,0,,,,,Price,14-Jul-17,17-Jul-17,,,,Price Traded Methodology,
DV2021,ZAG000116906,18-Jun-21,9.03,R208,157,9.210,100.29325,99.40262,0.89063,9.875,9.01,-0.06,3.3444493,3.197217459,-3.20659317,320.65931742,12.7733272,,Rate,28-Jun-17,24-Nov-16,,,,Illiquid Methodology,
DV22,ZAG000049610,07-Feb-20,9.45,R207,122,8.730,105.96062,101.63692,4.3237,9.745,8.51,-0.1,2.2233525,2.130362195,-2.25734487,225.73448737,6.0079994,,Rate,18-Jul-17,24-May-17,,,,Illiquid Methodology,
DV23,ZAG000019779,27-Feb-23,10,R2023,159,9.625,105.63609,101.60869,4.0274,10.27,9.435,-0.06,4.2598715,4.064278148,-4.29334432,429.33443185,21.6905973,,Rate,18-Jul-17,19-Jun-17,,,,Illiquid Methodology,
DV24,ZAG000112608,18-Feb-24,9.69,R2023,167,9.705,104.09043,99.94895,4.14148,10.315,9.495,-0.06,4.8092385,4.586670347,-4.77428499,477.42849887,27.9732814,,Rate,05-Jul-17,28-Jul-16,,,,Illiquid Methodology,
DV29,ZAG000112616,18-Feb-29,10.1,R213,180,11.065,98.12378,93.80707,4.31671,11.345,10.535,-0.01,6.6173120,6.270401977,-6.15275558,615.27555783,58.4267919,,Rate,26-Apr-17,07-Sep-16,,,,Illiquid Methodology,
DVC027,ZAG000142332,24-Aug-17,8.022,JIBAR,68,,101.33154,99.99093,1.34061,0,0,0,,0,,,,,Price,24-Feb-17,17-Jul-17,,,,Price Traded Methodology,
DVC028,ZAG000142340,19-Feb-18,8.292,JIBAR,90,,101.5421338,100.0427584,1.499375342,100,100,0,,0,,,,,Price,03-Jul-17,03-Jul-17,,,,Price Traded Methodology,
DVC25,ZAG000139130,29-Aug-17,8.283,JIBAR,60,,101.3209856,100.0501691,1.270816438,100,100,0,,0,,,,,Price,07-Jul-17,06-Jul-17,,,,Price Traded Methodology,
DVC26,ZAG000141110,29-Nov-17,8.333,JIBAR,100,,101.2942596,100.0157719,1.278487671,100,100,0,,0,,,,,Price,07-Apr-17,17-Jul-17,,,,Price Traded Methodology,
DVF18,ZAG000120239,30-Mar-18,8.442,JIBAR,115,,100.5309615,99.97587111,0.555090411,100,100,0,,0,,,,,Price,21-Jun-17,13-Mar-17,,,,Price Traded Methodology,
DVF19,ZAG000137035,31-May-19,8.833,JIBAR,113,,101.9520925,100.6452925,1.3068,100,100,0,,0,,,,,Price,14-Jul-17,16-Jul-17,,,,Price Traded Methodology,
DVF20,ZAG000124462,29-Nov-19,8.783,JIBAR,145,,101.3626953,100.0151665,1.347528767,100,100,0,,0,,,,,Price,10-Apr-17,17-Jul-17,,,,Price Traded Methodology,
DVF20B,ZAG000143074,28-Mar-20,8.625,JIBAR,130,,100.6229243,100.0085408,0.614383562,100,100,0,,0,,,,,Price,28-Mar-17,17-Jul-17,,,,Price Traded Methodology,
DVF21,ZAG000141094,29-Nov-21,9.103,JIBAR,177,,101.4112567,100.014632,1.396624658,100,100,0,,0,,,,,Price,19-Jan-17,17-Jul-17,,,,Price Traded Methodology,
DVF22,ZAG000143066,28-Mar-22,8.925,JIBAR,157,,100.7584588,100.1227054,0.635753425,100,100,0,,0,,,,,Price,26-Jun-17,25-Jun-17,,,,Price Traded Methodology,
ECN20,ZAG000129669,14-Mar-20,9.65,R207,161,9.120,104.65916,101.1693,3.48986,9.745,8.92,-0.06,2.3190848,2.217946459,-2.32128425,232.12842495,6.4353137,,Rate,18-Jul-16,15-Feb-17,,,,Illiquid Methodology,
ECN22,ZAG000129677,14-Mar-22,9.75,R208,161,9.250,105.32756,101.80153,3.52603,9.905,9.05,-0.06,3.7254376,3.56075277,-3.75045406,375.04540648,16.3535748,,Rate,18-Jul-16,15-Feb-17,,,,Illiquid Methodology,
ECN24,ZAG000129685,14-Mar-24,9.95,R2023,161,9.645,105.01581,101.41745,3.59836,10.245,9.435,-0.06,4.8604557,4.636843945,-4.86941913,486.94191284,28.4839158,,Rate,18-Jul-16,15-Feb-17,,,,Illiquid Methodology,
ECN32,ZAG000129693,14-Mar-32,2.95,R202,111,3.690,103.29688,102.10862,1.18826,3.69,3.15,0.14,11.7168910,11.50463058,-11.88392540,1188.39253951,158.6801033,,Rate,18-Jul-16,15-Feb-17,1.113805026,91.91392676,102.3741935,Inflation Linked Methodology,
EFS00B,ZAG000130410,28-Oct-23,12.842,JIBAR,550,,99.86508316,100.0058174,-0.140734247,100,100,0,,0,,,,,Price,13-Nov-15,21-Apr-16,,,,Price Traded Methodology,
EFS0A2,ZAG000130378,28-Oct-23,10.342,JIBAR,300,,99.89224262,100.0055796,-0.113336986,100,100,0,,0,,,,,Price,07-Sep-16,21-Apr-16,,,,Price Traded Methodology,
EL037,ZAG000122243,31-Jan-37,2.25,I2038,77,3.300,97.68331,97.73294,-0.04963,3.31,2.72,0.16,15.5340679,15.28191626,-14.92788063,1492.78806333,277.6614017,,Rate,24-Feb-17,06-Apr-17,1.15009567,89.01363272,102.3741935,Inflation Linked Methodology,
EL28,ZAG000095019,02-May-28,2.55,R210,72,3.210,126.85285,126.0753,0.77755,3.22,2.66,0.15,9.3823078,9.2341005,-11.71372005,1171.37200463,97.8676824,,Rate,18-Jul-17,10-May-17,1.340926416,76.3458698,102.3741935,Inflation Linked Methodology,
EL29,ZAG000101544,19-Nov-29,1.9,R210,73,3.220,113.41198,112.96413,0.44785,3.23,2.66,0.16,10.8803041,10.70790676,-12.14404828,1214.40482777,129.6722221,,Rate,05-May-17,10-May-17,1.303562256,78.53418053,102.3741935,Inflation Linked Methodology,
EL30,ZAG000107558,29-Jul-30,2.3,R210,75,3.240,111.76264,111.80175,-0.03911,3.25,2.66,0.17,11.2106483,11.03193099,-12.32957745,1232.95774486,139.3159505,,Rate,09-May-17,09-May-17,1.241094866,82.48700106,102.3741935,Inflation Linked Methodology,
EL31,ZAG000116443,02-Jun-31,2.1,R202,75,3.330,103.14461,102.78881,0.3558,3.33,2.7,0.19,11.8872463,11.69256505,-12.06025047,1206.02504673,156.8256804,,Rate,24-Feb-17,10-May-17,1.189236921,86.08393478,102.3741935,Inflation Linked Methodology,
EL36,ZAG000122169,31-Jan-36,2.25,I2038,76,3.290,98.47054,98.52017,-0.04963,3.3,2.71,0.16,14.9288884,14.68728258,-14.46264570,1446.26457004,254.7529996,,Rate,21-Apr-16,06-Apr-17,1.15009567,89.01363272,102.3741935,Inflation Linked Methodology,
EMM01,ZAG000078916,28-Jul-20,10.56,R208,160,9.240,103.28791,103.40364,-0.11573,10.235,9.04,-0.1,2.6658060,2.548084459,-2.63186319,263.18631910,8.1907889,,Rate,23-Jun-17,18-May-17,,,,Illiquid Methodology,
EMM02,ZAG000084526,11-Mar-21,10.72,R208,168,9.320,108.14118,104.17625,3.96493,9.985,9.12,-0.06,3.0053786,2.87156373,-3.10534293,310.53429254,10.7289709,,Rate,06-Jul-17,07-Sep-16,,,,Illiquid Methodology,
EMM03,ZAG000094848,04-May-24,10.05,R186,180,10.445,100.29516,98.06489,2.23027,10.825,10.105,-0.02,4.9496602,4.703994087,-4.71787865,471.78786525,29.1766464,,Rate,03-May-17,09-Dec-12,,,,Illiquid Methodology,
EMM04,ZAG000105669,16-May-28,9.155,R213,158.5,10.850,95.27878,93.52303,1.75575,11.13,10.32,-0.01,,0,,,,,Price,29-Mar-17,08-Jan-15,,,,Illiquid Methodology,
EMM05,ZAG000115148,17-Apr-29,10.67,R213,185,11.115,101.00135,98.13653,2.86482,11.395,10.585,-0.01,,0,,,,,Price,12-Jul-17,31-May-16,,,,Illiquid Methodology,
EMM06,ZAG000127358,23-Jun-25,10.25,R186,190,10.545,99.92842,99.05787,0.87055,10.925,10.205,-0.02,,0,,,,,Rate,01-Jun-17,17-Jul-17,,,,Illiquid Methodology,
EMM07,ZAG000145194,10-Jul-27,10.52,R186,175,10.395,100.80561,100.4021,0.40351,11.115,10.37,-0.02,,0,,,,,Rate,07-Jul-17,12-Jul-17,,,,Illiquid Methodology,
EMM07P,ZAG000145384,17-Jul-32,11.32,R2032,175,11.135,89.67793,89.46083,0.2171,11.135,11.115,0,,0,,,,,Rate,17-Jul-17,17-Jul-17,,,,Illiquid Methodology,
EPF002,ZAG000116393,28-May-18,8.933,JIBAR,160,,101.3857074,100.0151649,1.370542466,100,100,0,,0,,,,,Price,30-May-16,09-Jun-14,,,,Price Traded Methodology,
EPF004,ZAG000121245,06-Nov-17,8.992,JIBAR,70,,102.1754395,100.278497,1.896942466,100,100,0,,0,,,,,Price,30-Jun-17,29-Jun-17,,,,Price Traded Methodology,
EPF006,ZAG000128828,19-Aug-18,8.802,JIBAR,146,,101.605922,100.0143275,1.591594521,100,100,0,,0,,,,,Price,22-Feb-17,17-Jul-17,,,,Price Traded Methodology,
EPF007,ZAG000128836,02-Sep-20,8.983,JIBAR,165,,101.294521,100.0147511,1.279769863,100,100,0,,0,,,,,Price,03-Jul-17,14-Sep-15,,,,Price Traded Methodology,
EPF008,ZAG000139361,12-Sep-19,9.117,JIBAR,175,,101.157647,100.1085676,1.049079452,100,100,0,,0,,,,,Price,09-Jun-17,18-May-17,,,,Price Traded Methodology,
EPF009,ZAG000139767,30-Mar-18,8.642,JIBAR,130,,100.5772222,100.0089811,0.568241096,100,100,0,,0,,,,,Price,16-Mar-17,17-Jul-17,,,,Price Traded Methodology,
EPF010,ZAG000140369,07-Nov-19,9.122,JIBAR,178,,101.9347972,100.01043,1.924367123,100,100,0,,0,,,,,Price,09-Jun-17,17-Jul-17,,,,Price Traded Methodology,
EPF011,ZAG000144502,12-Jun-20,9.275,JIBAR,195,,101.0801862,100.012926,1.067260274,100,100,0,,0,,,,,Price,09-Jun-17,17-Jul-17,,,,Price Traded Methodology,
EPFC27,ZAG000138876,06-Sep-17,8.525,JIBAR,120,,101.1358755,100.0147796,1.12109589,100,100,0,,0,,,,,Price,19-Jun-17,17-Jul-17,,,,Price Traded Methodology,
EPFC29,ZAG000140351,06-Nov-17,8.492,JIBAR,115,,101.8024318,100.0109688,1.791463014,100,100,0,,0,,,,,Price,09-Jun-17,17-Jul-17,,,,Price Traded Methodology,
EPFC30,ZAG000142324,02-Mar-18,8.483,JIBAR,115,,101.2241556,100.0156186,1.208536986,100,100,0,,0,,,,,Price,11-Jul-17,10-Jul-17,,,,Price Traded Methodology,
EPFC31,ZAG000142605,06-Sep-17,8.325,,,,103.1931507,100,3.193150685,0,0,0,,0,,,,,Price,07-Apr-17,17-Jul-17,,,,Commercial Paper Methodology,
EPFC32,ZAG000143595,03-Nov-17,8.092,JIBAR,75,,99.7788,100.00049,-0.22169,0,0,0,,0,,,,,Price,04-May-17,17-Jul-17,,,,Price Traded Methodology,
EQS05,ZAG000094731,25-Apr-19,10.042,JIBAR,270,,99.97173,99.99924,-0.02751,0,0,0,,0,,,,,Price,16-Feb-17,21-Nov-16,,,,Price Traded Methodology,
EQS06,ZAG000104449,09-Apr-20,9.862,JIBAR,551.5,,95.95183,95.57295,0.37888,0,0,0,,0,,,,,Price,26-Jun-17,11-Aug-16,,,,Price Traded Methodology,
EQS07,ZAG000104506,09-Apr-18,8.655,R204,500,12.405,99.99768,97.48417,2.51351,12.965,12.27,-0.04,0.6892855,0.649029467,-0.64901440,64.90143987,0.7357592,,Rate,14-Oct-16,16-Oct-16,,,,Illiquid Methodology,
EQS08A,ZAG000109745,04-Oct-18,9.35,JIBAR,310,,99.29692719,98.78459842,0.512328767,100,100,0,,0,,,,,Price,13-Jul-17,06-Apr-15,,,,Price Traded Methodology,
ERS3B4,ZAG000117805,17-Aug-19,9.192,JIBAR,185,,101.7259517,100.0134695,1.712482192,100,100,0,,0,,,,,Price,18-Aug-14,17-Jul-17,,,,Price Traded Methodology,
ERS3B5,ZAG000135583,17-May-19,9.492,JIBAR,215,,101.75734,99.98903,1.76831,0,0,0,,0,,,,,Price,17-Mar-17,17-Jul-17,,,,Price Traded Methodology,
ERS3C4,ZAG000117813,17-Aug-19,9.692,JIBAR,235,,101.8184498,100.0128169,1.805632877,100,100,0,,0,,,,,Price,18-Aug-14,17-Jul-17,,,,Price Traded Methodology,
ERS3C5,ZAG000135591,17-May-19,10.492,JIBAR,315,,101.94122,99.98661,1.95461,0,0,0,,0,,,,,Price,17-Mar-17,17-Jul-17,,,,Price Traded Methodology,
ERSA15,ZAG000101536,17-Aug-17,8.842,JIBAR,150,,101.6613684,100.0140917,1.647276712,100,100,0,,0,,,,,Price,14-Jun-17,18-Nov-15,,,,Price Traded Methodology,
ERSA17,ZAG000108200,17-Aug-18,8.732,JIBAR,150,,101.5300919,99.90330838,1.626783562,100,100,0,,0,,,,,Price,24-Apr-17,24-Apr-17,,,,Price Traded Methodology,
ERSA18,ZAG000117821,17-Aug-17,8.492,JIBAR,115,,101.5965377,100.0144664,1.582071233,100,100,0,,0,,,,,Price,06-Jul-17,17-Jul-17,,,,Price Traded Methodology,
ERSA20,ZAG000128794,17-Aug-18,8.842,JIBAR,130,,101.8631761,100.2158994,1.647276712,100,100,0,,0,,,,,Price,19-Jun-17,13-Mar-17,,,,Price Traded Methodology,
ERSA21,ZAG000128802,17-Aug-20,9.182,JIBAR,200,,101.2994012,99.58878206,1.710619178,100,100,0,,0,,,,,Price,26-Jun-17,24-Apr-17,,,,Price Traded Methodology,
ERSA22,ZAG000135575,17-May-19,9.092,JIBAR,150,,102.1235407,100.4296886,1.693852055,100,100,0,,0,,,,,Price,09-Jun-17,13-Feb-17,,,,Price Traded Methodology,
ERSA23,ZAG000138579,17-Aug-19,9.092,JIBAR,175,,101.7074481,100.013596,1.693852055,100,100,0,,0,,,,,Price,20-Jun-17,17-Jul-17,,,,Price Traded Methodology,
ES18,ZAG000066697,20-Apr-18,9.25,R204,87,8.275,103.06412,100.65659,2.40753,8.655,8.01,-0.04,0.7184329,0.68988872,-0.71102775,71.10277496,0.8168846,,Rate,18-Jul-17,31-May-17,,,,Official Market Maker,
EXX02,ZAG000115965,19-May-19,9.292,JIBAR,290,,100.1287394,98.44854214,1.68019726,100,100,0,,0,,,,,Price,28-Jun-17,07-Jun-15,,,,Price Traded Methodology,
FBJ20Z,ZAG000142803,20-Mar-20,9.167,JIBAR,185,,100.8638014,100.0098891,0.853912329,100,100,0,,0,,,,,Price,26-Jun-17,17-Jul-17,,,,Price Traded Methodology,
FBJ22Z,ZAG000142902,20-Mar-22,9.467,JIBAR,215,,100.8911386,100.0092811,0.881857534,100,100,0,,0,,,,,Price,20-Mar-17,17-Jul-17,,,,Price Traded Methodology,
FIFB04,ZAG000121666,21-Nov-17,9.042,JIBAR,170,,101.5750438,100.0143698,1.560673973,100,100,0,,0,,,,,Price,09-Jun-17,17-Jul-17,,,,Price Traded Methodology,
FIFB06,ZAG000131798,25-Aug-17,8.733,JIBAR,130,,101.4590435,100.0234818,1.435561644,100,100,0,,0,,,,,Price,23-Jun-17,14-Nov-16,,,,Price Traded Methodology,
FIFB07,ZAG000131806,27-Nov-17,8.983,JIBAR,165,,101.3932901,100.0150764,1.378213699,100,100,0,,0,,,,,Price,15-Mar-17,17-Jul-17,,,,Price Traded Methodology,
FIFB08,ZAG000137001,31-May-19,9.173,JIBAR,184,,101.3719943,100.0148929,1.35710137,100,100,0,,0,,,,,Price,11-Jul-17,17-Jul-17,,,,Price Traded Methodology,
FIFB09,ZAG000137654,27-Jun-19,9.165,JIBAR,184,,100.6864627,100.0085038,0.677958904,100,100,0,,0,,,,,Price,06-Jul-16,17-Jul-17,,,,Price Traded Methodology,
FIFB10,ZAG000139254,12-Sep-19,9.167,JIBAR,170,,101.356437,100.3016041,1.054832877,100,100,0,,0,,,,,Price,10-May-17,13-Feb-17,,,,Price Traded Methodology,
FIFB11,ZAG000139262,07-Feb-20,9.092,JIBAR,175,,101.9284336,100.0103953,1.918038356,100,100,0,,0,,,,,Price,22-Jun-17,17-Jul-17,,,,Price Traded Methodology,
FIFB12,ZAG000142167,13-Aug-20,9.142,JIBAR,180,,101.7664929,100.0132327,1.753260274,100,100,0,,0,,,,,Price,03-Jul-17,17-Jul-17,,,,Price Traded Methodology,
FRB05,ZAG000031337,21-Dec-18,8.5,R204,180,9.205,99.8397,99.07121,0.76849,10.075,9.04,-0.08,1.3491985,1.289833864,-1.28776636,128.77663582,2.3233090,,Rate,18-Jul-17,22-May-17,,,,Illiquid Methodology,
FRB11,ZAG000102054,11-Dec-17,10.217,JIBAR,160,,101.672603,100.4969482,1.175654795,100,100,0,,0,,,,,Price,11-Jul-17,13-Feb-17,,,,Price Traded Methodology,
FRB12,ZAG000116278,02-Jun-19,9.583,JIBAR,200,,101.8028271,100.4375777,1.365249315,100,100,0,,0,,,,,Price,13-Jul-17,16-May-17,,,,Price Traded Methodology,
FRB13,ZAG000116286,02-Jun-21,9.723,JIBAR,340,,98.22352361,96.83832909,1.385194521,100,100,0,,0,,,,,Price,29-May-17,28-May-17,,,,Price Traded Methodology,
FRB14,ZAG000116294,02-Jun-21,10,R208,300,10.640,99.41173,97.98707,1.42466,11.305,10.44,-0.06,3.2438171,3.079963024,-3.06184435,306.18443466,12.0343520,,Price,12-Jun-17,18-Dec-16,,,,Illiquid Methodology,
FRB15,ZAG000124199,06-Mar-20,10.825,JIBAR,275,,103.1501345,101.7265729,1.423561644,100,100,0,,0,,,,,Price,17-Jul-17,12-Apr-17,,,,Price Traded Methodology,
FRB16,ZAG000127622,08-Jul-20,10.842,JIBAR,315,,101.3053377,100.8894802,0.415857534,100,100,0,,0,,,,,Price,17-Jul-17,05-Jun-17,,,,Price Traded Methodology,
FRB17,ZAG000127630,08-Jan-22,10.992,JIBAR,366.5,,100.3729872,99.95137627,0.421610959,100,100,0,,0,,,,,Price,04-Jul-17,15-May-17,,,,Price Traded Methodology,
FRB18,ZAG000135229,13-Apr-21,11.342,JIBAR,335,,102.3288416,101.9870279,0.341813699,100,100,0,,0,,,,,Price,03-Jul-17,10-May-17,,,,Price Traded Methodology,
FRB19,ZAG000135310,14-Apr-21,12.345,R208,370,11.340,106.34994,102.93393,3.41601,12.005,11.14,-0.05,3.0109279,2.849368684,-3.03030199,303.03019914,10.6596451,,Rate,23-Feb-17,17-Jul-17,,,,Illiquid Methodology,
FRB20,ZAG000135385,15-Apr-21,11.342,JIBAR,350,,101.7432095,101.5256917,0.217517808,100,100,0,,0,,,,,Price,07-Jul-17,22-Nov-16,,,,Price Traded Methodology,
FRB21,ZAG000140856,24-Nov-21,11.192,JIBAR,385,,101.8818084,100.0113646,1.870443836,100,100,0,,0,,,,,Price,07-Jul-17,17-Jul-17,,,,Price Traded Methodology,
FRB22,ZAG000141219,08-Dec-22,11.225,JIBAR,390,,101.4247855,100.0101279,1.414657534,100,100,0,,0,,,,,Price,17-Jul-17,17-Jul-17,,,,Price Traded Methodology,
FRBC21,ZAG000052283,21-Dec-18,12,R204,281,10.215,103.34982,102.26489,1.08493,10.765,10.07,-0.05,1.3275913,1.263079549,-1.30539044,130.53904413,2.2525453,,Rate,14-Jul-17,23-May-17,,,,Illiquid Methodology,
FRBC22,ZAG000052390,21-Dec-18,10.325,JIBAR,155,,102.8496437,101.9161505,0.933493151,100,100,0,,0,,,,,Price,26-Jun-17,16-Mar-17,,,,Price Traded Methodology,
FRBI22,ZAG000079666,31-Jan-22,2.75,R212,80,3.400,142.11299,142.19006,-0.07707,3.41,2.98,0.09,4.2787579,4.20723489,-5.97902725,597.90272480,20.3799131,,Rate,03-Jul-17,29-May-17,1.461384213,70.05289411,102.3741935,Inflation Linked Methodology,
FRBI23,ZAG000076498,07-Dec-23,5.5,R197,120,3.790,274.26005,272.49908,1.76097,3.86,3.29,0.12,5.4751611,5.373336345,-14.73691425,1473.69142488,34.4011745,,Price,03-Jul-17,31-May-17,2.486471977,41.17247027,102.3741935,Inflation Linked Methodology,
FRBI25,ZAG000109588,31-Jan-25,2,I2025,134,3.930,115.39579,115.44638,-0.05059,3.93,3.45,0.12,6.9777358,6.843265651,-7.89684060,789.68406038,52.4791027,,Price,18-Jul-17,16-Jul-17,1.318778082,77.62806717,102.3741935,Inflation Linked Methodology,
FRBI28,ZAG000079237,31-Mar-28,2.6,R210,161,4.100,159.32732,157.84315,1.48417,4.11,3.61,0.1,9.1979724,9.013201751,-14.36049212,1436.04921217,94.1262462,,Price,18-Jul-17,11-Dec-16,1.811772666,56.50498845,102.3741935,Inflation Linked Methodology,
FRBI33,ZAG000079245,07-Dec-33,3.45,R202,179,4.370,188.98664,188.05129,0.93535,4.37,3.81,0.15,12.3251013,12.06155625,-22.79472756,2279.47275613,180.0158420,,Price,28-Jun-17,12-Jan-17,2.105448728,48.62345598,102.3741935,Inflation Linked Methodology,
FRBI46,ZAG000135302,31-Mar-46,2.5,I2046,184,4.420,86.68182,85.70277,0.97905,4.44,3.88,0.12,18.5030643,18.10298824,-15.69199973,1569.19997284,441.9358669,,Rate,25-Jan-17,12-Dec-16,1.242965922,82.36283209,102.3741935,Inflation Linked Methodology,
FRBI50,ZAG000141649,31-Dec-50,2.5,I2050,185,4.430,87.83321,87.61663,0.21658,4.45,3.89,0.14,20.0687690,19.63387857,-17.24506535,1724.50653459,538.4791828,,Rate,24-Jan-17,,1.317565206,77.69952721,102.3741935,Inflation Linked Methodology,
FRBZ01,ZAG000049255,30-Nov-20,0,R207,,8.930,75.4827994,75.4827994,0,9.02,7.105,0.26,,0,,,,,Price,24-Jan-08,01-Mar-11,,,,Issuer Valuated,
FRBZ02,ZAG000072711,28-Oct-24,0,R186,,10.050,50.01750297,50.01750297,0,10.14,9.198,0.09,,0,,,,,Price,26-Apr-17,02-Mar-11,,,,Issuer Valuated,
FRBZ03,ZAG000080029,10-Dec-24,0,,,10.080,49.34794056,49.34794056,0,10.17,9.45,0.07,,0,,,,,Price,07-Sep-10,02-Jul-17,,,,Issuer Valuated,
FRC107,ZAG000094574,03-Jun-21,11.565,JIBAR,424,,101.5631938,100.0106322,1.552561644,100,100,0,,0,,,,,Price,12-Jul-17,21-Feb-16,,,,Price Traded Methodology,
